Date,Price
Jul 05  2018,0.113964
Jul 04  2018,0.107555
Jul 03  2018,0.110256
Jul 02  2018,0.108830
Jul 01  2018,0.108305
Jun 30  2018,0.103948
Jun 29  2018,0.100476
Jun 28  2018,0.102272
Jun 27  2018,0.102571
Jun 26  2018,0.102065
Jun 25  2018,0.110354
Jun 24  2018,0.120192
Jun 23  2018,0.146782
Jun 22  2018,0.113334
Jun 21  2018,0.118297
Jun 20  2018,0.119414
Jun 19  2018,0.116858
Jun 18  2018,0.116431
Jun 17  2018,0.117793
Jun 16  2018,0.117744
Jun 15  2018,0.116302
Jun 14  2018,0.118303
Jun 13  2018,0.112612
Jun 12  2018,0.119482
Jun 11  2018,0.121488
Jun 10  2018,0.143569
Jun 09  2018,0.151486
Jun 08  2018,0.154734
Jun 07  2018,0.157411
Jun 06  2018,0.166297
Jun 05  2018,0.166756
Jun 04  2018,0.178387
Jun 03  2018,0.178875
Jun 02  2018,0.186132
Jun 01  2018,0.178999
May 31  2018,0.175919
May 30  2018,0.180521
May 29  2018,0.176178
May 28  2018,0.199103
May 27  2018,0.211828
May 26  2018,0.226061
May 25  2018,0.202911
May 24  2018,0.204301
May 23  2018,0.189306
May 22  2018,0.226386
May 21  2018,0.253049
May 20  2018,0.251587
May 19  2018,0.290892
May 18  2018,0.317026
May 17  2018,0.296291
May 16  2018,0.121233
May 15  2018,0.135156
May 14  2018,0.141494
May 13  2018,0.136618
May 12  2018,0.141301
May 11  2018,0.148878
May 10  2018,0.163182
May 09  2018,0.156352
May 08  2018,0.158305
May 07  2018,0.161454
May 06  2018,0.169273
May 05  2018,0.169409
May 04  2018,0.173010
May 03  2018,0.175989
May 02  2018,0.176541
May 01  2018,0.170586
Apr 30  2018,0.180891
Apr 29  2018,0.180779
Apr 28  2018,0.186602
Apr 27  2018,0.181602
Apr 26  2018,0.179597
Apr 25  2018,0.215317
Apr 24  2018,0.210985
Apr 23  2018,0.202066
Apr 22  2018,0.199536
Apr 21  2018,0.197267
Apr 20  2018,0.196535
Apr 19  2018,0.193104
Apr 18  2018,0.189452
Apr 17  2018,0.192039
Apr 16  2018,0.192876
Apr 15  2018,0.204918
Apr 14  2018,0.191557
Apr 13  2018,0.200517
Apr 12  2018,0.177288
Apr 11  2018,0.162476
Apr 10  2018,0.161367
Apr 09  2018,0.174860
Apr 08  2018,0.168011
Apr 07  2018,0.172995
Apr 06  2018,0.164379
Apr 05  2018,0.169619
Apr 04  2018,0.168446
Apr 03  2018,0.167254
Apr 02  2018,0.157414
Apr 01  2018,0.147419
Mar 31  2018,0.146076
Mar 30  2018,0.147261
Mar 29  2018,0.169232
Mar 28  2018,0.183871
Mar 27  2018,0.187234
Mar 26  2018,0.190626
Mar 25  2018,0.191002
Mar 24  2018,0.192430
Mar 23  2018,0.187760
Mar 22  2018,0.202874
Mar 21  2018,0.213510
Mar 20  2018,0.217941
Mar 19  2018,0.194326
Mar 18  2018,0.193208
Mar 17  2018,0.198406
Mar 16  2018,0.204413
Mar 15  2018,0.201942
Mar 14  2018,0.222625
Mar 13  2018,0.229513
Mar 12  2018,0.241144
Mar 11  2018,0.235024
Mar 10  2018,0.237261
Mar 09  2018,0.234035
Mar 08  2018,0.265363
Mar 07  2018,0.278422
Mar 06  2018,0.294583
Mar 05  2018,0.305642
Mar 04  2018,0.302295
Mar 03  2018,0.304515
Mar 02  2018,0.300914
Mar 01  2018,0.310169
Feb 28  2018,0.325266
Feb 27  2018,0.336231
Feb 26  2018,0.336088
Feb 25  2018,0.289460
Feb 24  2018,0.306621
Feb 23  2018,0.308981
Feb 22  2018,0.317945
Feb 21  2018,0.342627
Feb 20  2018,0.371222
Feb 19  2018,0.385690
Feb 18  2018,0.399726
Feb 17  2018,0.414411
Feb 16  2018,0.384362
Feb 15  2018,0.347687
Feb 14  2018,0.327205
Feb 13  2018,0.313777
Feb 12  2018,0.315770
Feb 11  2018,0.294212
Feb 10  2018,0.309821
Feb 09  2018,0.293415
Feb 08  2018,0.294657
Feb 07  2018,0.297734
Feb 06  2018,0.281426
Feb 05  2018,0.353723
Feb 04  2018,0.414003
Feb 03  2018,0.468386
Feb 02  2018,0.472587
Feb 01  2018,0.545798
Jan 31  2018,0.567226
Jan 30  2018,0.610386
Jan 29  2018,0.629863
Jan 28  2018,0.681123
Jan 27  2018,0.795084
Jan 26  2018,0.666492
Jan 25  2018,0.827591
Jan 24  2018,0.808873
